topic,course_id,title,url,thumbnail,instructor,instructor_photo,num_lectures,subscribers,price,currency,duration,rating,description
Python,5195550,Master OpenAI API and ChatGPT API with Python,https://www.udemy.com/course/openai-api-chatgpt-gpt4-with-python-bootcamp/,https://img-c.udemycdn.com/course/480x270/5195550_d825_5.jpg,Andrei Dumitrescu,https://img-c.udemycdn.com/user/100x100/50683248_c905_15.jpg,124,7096,$54.99,USD,11.5 total hours,4.64,"Master GenAI: Learn OpenAI, ChatGPT, GPT-4o API with Python. Master Prompt Engineering. Project-based course"
Python,6110451,Math 0-1: Probability for Data Science & Machine Learning,https://www.udemy.com/course/probability-data-science-machine-learning/,https://img-c.udemycdn.com/course/480x270/6110451_a725_2.jpg,Lazy Programmer Team,https://img-c.udemycdn.com/user/100x100/75391750_5441.jpg,132,884,$74.99,USD,23.5 total hours,4.8716216,"A Casual Guide for Artificial Intelligence, Deep Learning, and Python Programmers"
Python,482754,Python From Scratch & Selenium WebDriver QA Automation 2024,https://www.udemy.com/course/selenium-webdriver-and-python/,https://img-c.udemycdn.com/course/480x270/482754_7146_6.jpg,Admas Kinfu,https://img-c.udemycdn.com/user/100x100/8096556_de24_6.jpg,229,21360,$74.99,USD,34.5 total hours,4.5842695,"Bundle Course, Python and Selenium WebDriver from scratch for Automation Testing, SQL, Framework Design, Robot Framework"
Python,4390872,Python Certification Exam PCAP-31-03 - Preparation (2025),https://www.udemy.com/course/pcap-certification-python-exam-practice-tests/,https://img-c.udemycdn.com/course/480x270/4390872_3796_3.jpg,Cord Mählmann,https://img-c.udemycdn.com/user/100x100/44139162_150e.jpg,0,8335,$59.99,USD,605 questions,4.67,Get certified for Python in 2025! Prepare for your Python Certification Exam PCAP-31-03 with 6 Practice Tests
Python,4391922,Python Certification Exam PCEP-30-02 - Preparation (2025),https://www.udemy.com/course/pcep-certification-python-exam-practice-tests/,https://img-c.udemycdn.com/course/480x270/4391922_40f7_4.jpg,Cord Mählmann,https://img-c.udemycdn.com/user/100x100/44139162_150e.jpg,0,35621,$54.99,USD,389 questions,4.42,Get certified for Python in 2025! Prepare for your Python Certification Exam PCEP-30-02 with 6 Practice Tests
Python,1726410,Building Recommender Systems with Machine Learning and AI,https://www.udemy.com/course/building-recommender-systems-with-machine-learning-and-ai/,https://img-c.udemycdn.com/course/480x270/1726410_7b86.jpg,Sundog Education by Frank Kane,https://img-c.udemycdn.com/user/100x100/13148312_b29e_3.jpg,130,47738,$79.99,USD,12 total hours,4.3333335,"How to create machine learning recommendation systems with deep learning, collaborative filtering, and Python."
Python,4426792,Computational Physics: Scientific Programming with Python,https://www.udemy.com/course/computational-physics/,https://img-c.udemycdn.com/course/480x270/4426792_4398_2.jpg,Dr. Börge Göbel,https://img-c.udemycdn.com/user/100x100/147451948_7d89_3.jpg,184,6858,$59.99,USD,21 total hours,4.5508475,"From numerical methods to exciting applications: Differential equations, eigenvalue problems, Monte Carlo methods & more"
Python,1899124,Recommender Systems and Deep Learning in Python,https://www.udemy.com/course/recommender-systems/,https://img-c.udemycdn.com/course/480x270/1899124_3713.jpg,Lazy Programmer Inc.,https://img-c.udemycdn.com/user/100x100/14266988_a969_10.jpg,93,32083,$74.99,USD,12.5 total hours,4.63,"The most in-depth course on recommendation systems with deep learning, machine learning, data science, and AI techniques"
Python,3986630,Python 3 Fundamentals: Beginners Guide to Python Programming,https://www.udemy.com/course/python-3-fundamentals-guide-to-python-programming/,https://img-c.udemycdn.com/course/480x270/3986630_c292_2.jpg,Michael Murr,https://img-c.udemycdn.com/user/100x100/72805876_44f9_3.jpg,49,1276,$19.99,USD,5 total hours,4.827586,"Master Python Programming Language. A Powerful Tool In Web Development, AI and Data Science. Python Is Easy To Learn"
Python,5555400,Machine Learning: Modern Computer Vision & Generative AI,https://www.udemy.com/course/computer-vision-kerascv/,https://img-c.udemycdn.com/course/480x270/5555400_13ff_2.jpg,Lazy Programmer Inc.,https://img-c.udemycdn.com/user/100x100/14266988_a969_10.jpg,41,4702,$54.99,USD,6.5 total hours,4.685185,"Use KerasCV, Python, Tensorflow, PyTorch, & JAX for Image Recognition, Object Detection, and Stable Diffusion"
Python,3077122,Learn Python Programming From A-Z: Beginner To Expert Course,https://www.udemy.com/course/learn-python-programming-from-a-z/,https://img-c.udemycdn.com/course/480x270/3077122_b26d_8.jpg,Juan E. Galvan,https://img-c.udemycdn.com/user/100x100/8864828_8e83_4.jpg,156,108447,$69.99,USD,16 total hours,4.27,"Become a professional Python programmer and learn how to easily create programs, apps, scripts, games and so much more!"
Python,4563942,"Python Coding Intermediate: Python Classes, Methods and OOPs",https://www.udemy.com/course/python-coding-intermediate-python-classes-methods-and-oops/,https://img-c.udemycdn.com/course/480x270/4563942_68c1_2.jpg,Metla Sudha Sekhar,https://img-c.udemycdn.com/user/100x100/74073654_f9b7_5.jpg,63,6787,$39.99,USD,6 total hours,4.75,"Learn Python Object Oriented Programming step-by-step guide to classes, Inheritance and Error Handling : Code Reusing"
Python,5405848,Intermediate Python: Master Decorators From Scratch,https://www.udemy.com/course/intermediate-python-master-decorators-from-scratch/,https://img-c.udemycdn.com/course/480x270/5405848_4188_3.jpg,Andy Bek,https://img-c.udemycdn.com/user/100x100/103715210_906e_2.jpg,36,16673,$34.99,USD,3 total hours,4.56,A Comprehensive Introduction to Decorators In Python with Several Practical Applications
Python,2757238,No Nonsense Python: learn Python basics and start coding,https://www.udemy.com/course/no-nonsense-python/,https://img-c.udemycdn.com/course/480x270/2757238_e701_8.jpg,Kieran Keene,https://img-c.udemycdn.com/user/100x100/21086188_bbb0.jpg,27,14418,$19.99,USD,1 total hour,4.63,Because nobody becomes an expert developer by taking a 30 hour course.
Python,1859116,ArcPy for Python Developers using ArcGIS Pro,https://www.udemy.com/course/arcpy-for-python-developers/,https://img-c.udemycdn.com/course/480x270/1859116_88c4.jpg,Tim Buchalka's Learn Programming Academy,https://img-c.udemycdn.com/user/100x100/35101150_6f0c_4.jpg,78,9211,$74.99,USD,11.5 total hours,4.480263,GIS is hot - take your python skills to new levels and greatly increase your career options.
Python,6323749,"Generative AI for Research & Development with AWS, Python",https://www.udemy.com/course/generative-ai-research/,https://img-c.udemycdn.com/course/480x270/6323749_0ed8_3.jpg,Shikhar Verma • 95k+ Students Worldwide,https://img-c.udemycdn.com/user/100x100/34791612_2518_5.jpg,211,300,$34.99,USD,12.5 total hours,4.9583335,"Learn to build AI apps and chatbots using Bedrock, LLMs, LangChain, RAG, Python, Streamlit, and Generative AI for RD."
Python,5885918,complete Python tutorial| Jupyter Lab| Spyder| 0 to 100 | ML,https://www.udemy.com/course/complete-python-tutorial-jupyter-lab-spyder-0-to-100/,https://img-c.udemycdn.com/course/480x270/5885918_5db3_2.jpg,Ghazal Lalooha,https://img-c.udemycdn.com/user/100x100/264267818_1133.jpg,38,115,$19.99,USD,23.5 total hours,4.8125,Python Programming Language
Python,3257648,2025 Natural Language Processing (NLP) Mastery in Python,https://www.udemy.com/course/nlp-in-python/,https://img-c.udemycdn.com/course/480x270/3257648_f800_6.jpg,Laxmi Kant | KGP Talkie,https://img-c.udemycdn.com/user/100x100/34643020_cce7_2.jpg,317,20528,$64.99,USD,38.5 total hours,4.67,"Text Cleaning, Spacy, NLTK, Scikit-Learn, Deep Learning, word2vec, GloVe, LSTM for Sentiment, Emotion, Spam, CV Parsing"
Python,5355976,Data Science Mastery: Journey into Machine Learning,https://www.udemy.com/course/data-science-mastery-journey-into-machine-learning-2023/,https://img-c.udemycdn.com/course/480x270/5355976_b97c.jpg,Tech Career World,https://img-c.udemycdn.com/user/100x100/226861874_dc00.jpg,519,2331,$34.99,USD,48.5 total hours,4.9,"Learn Machine Learning, Data Science and Deep Learning with Python"
Python,3957970,Optimization with Python: Solve Operations Research Problems,https://www.udemy.com/course/optimization-with-python-linear-nonlinear-and-cplex-gurobi/,https://img-c.udemycdn.com/course/480x270/3957970_a8df_5.jpg,Rafael Silva Pinto,https://img-c.udemycdn.com/user/100x100/53580520_07e6_3.jpg,104,11974,$74.99,USD,13 total hours,4.5723686,"Solve optimization problems with CPLEX, Gurobi, Pyomo... using linear programming, nonlinear, evolutionary algorithms..."
Python,1692094,Python Fundamentals: Beginner's Guide to Coding with Python,https://www.udemy.com/course/python-3-course/,https://img-c.udemycdn.com/course/480x270/1692094_43e2_4.jpg,Fettah Ben,https://img-c.udemycdn.com/user/100x100/4464406_059f_4.jpg,52,52843,$44.99,USD,4.5 total hours,4.53,Python Fundamentals: A Comprehensive Guide to Coding with Python for Beginners
Python,5267590,Algorithmic Trading Strategies In Python,https://www.udemy.com/course/algorithmic-trading-strategies-in-python/,https://img-c.udemycdn.com/course/480x270/5267590_ec96_2.jpg,Dr Ziad Francis,https://img-c.udemycdn.com/user/100x100/52068786_b3c8_4.jpg,67,4146,$59.99,USD,7 total hours,4.587121,Master Algorithmic Trading: Unlock Profitable Strategies And Backtesting Using Python
Python,1747522,"Python REST APIs with Flask, Docker, MongoDB, and AWS DevOps",https://www.udemy.com/course/python-rest-apis-with-flask-docker-mongodb-and-aws-devops/,https://img-c.udemycdn.com/course/480x270/1747522_f7f0.jpg,Tim Buchalka's Learn Programming Academy,https://img-c.udemycdn.com/user/100x100/35101150_6f0c_4.jpg,57,19738,$74.99,USD,12 total hours,4.49,"Learn Python coding with RESTful API's using the Flask framework. Understand how to use MongoDB, Docker and Tensor flow."
Python,5793278,Python Programming Mastery 2024: From Basics to Mastery,https://www.udemy.com/course/python-mastery-from-basics-to-advanced/,https://img-c.udemycdn.com/course/480x270/5793278_4184_2.jpg,Infidea Trainings,https://img-c.udemycdn.com/user/100x100/241506162_cf24.jpg,134,405,$19.99,USD,8 total hours,4.878788,"Unlock the Power of Python: Learn Installation, Basics, Advanced Techniques, and Dive into Exciting Real-World Projects"
Python,5559012,Master AWS with Python and Boto3,https://www.udemy.com/course/master-aws-with-python-and-boto3/,https://img-c.udemycdn.com/course/480x270/5559012_d09f.jpg,Jose Portilla,https://img-c.udemycdn.com/user/100x100/9685726_67e7_4.jpg,36,3230,$19.99,USD,6 total hours,4.730159,"Learn to use Python to connect to AWS and launch services with Boto3, such as S3, EC2, DynamoDB, and more!"
Python,3624206,"Python Programming - Multithreading, OOP, NumPy and Pandas",https://www.udemy.com/course/python-programming-basics-multithreading-oop/,https://img-c.udemycdn.com/course/480x270/3624206_6ec2.jpg,Holczer Balazs,https://img-c.udemycdn.com/user/100x100/837576_7691_2.jpg,196,14451,$74.99,USD,13.5 total hours,4.43,"Learn Python Programming Language - Basics, Multithreading, Parallel Programming, OOP and NumPy, Matplotlib and Pandas"
Python,3674816,Master Streamlit: Build Dashboards with Streamlit &  Python,https://www.udemy.com/course/build-data-products-with-streamlit-and-plotly-express/,https://img-c.udemycdn.com/course/480x270/3674816_8a8f_3.jpg,The Fullstack Ninja,https://img-c.udemycdn.com/user/100x100/125301058_1606_2.jpg,78,1595,$19.99,USD,7.5 total hours,4.785714,"Build and Deploy Streamlit Data products,Get the skills of Streamlit, Pandas and Python become a Streamlit Freelancer."
Python,6182005,Generative AI Mastery: From ChatGPT to LangChain in Python,https://www.udemy.com/course/generative-ai-mastery-langchain/,https://img-c.udemycdn.com/course/480x270/6182005_37c1.jpg,TechLink Selenium | DevOps | GenAI,https://img-c.udemycdn.com/user/100x100/38475056_9e55_4.jpg,70,3126,$44.99,USD,17 total hours,4.8095236,"Explore Generative AI, ChatGPT, LangChain, Prompt Engineering. Build, Deploy, Optimize GenAI Models Apps with Python"
Python,5903350,The 2025 Pandas Bootcamp: Advanced Data Analysis with Python,https://www.udemy.com/course/pandas-python-data-analysis-bootcamp/,https://img-c.udemycdn.com/course/480x270/5903350_5b2d.jpg,Travis Cuzick,https://img-c.udemycdn.com/user/100x100/42982064_1d51.jpg,188,212,$44.99,USD,19.5 total hours,4.452381,Master Pandas and Python with real-world datasets and 200+ hands-on exercises! Go from beginner to expert Data Analyst!
Python,5492838,Python Programming for beginners using   Jupyter Notebooks,https://www.udemy.com/course/python-programming-for-beginners-using-jupyter-notebooks/,https://img-c.udemycdn.com/course/480x270/5492838_4ca7_2.jpg,247 Learning,https://img-c.udemycdn.com/user/100x100/17165216_faff_4.jpg,27,44,$19.99,USD,2.5 total hours,4.9,Python for beginners  : Kick start Your Journey with Anaconda & Jupyter Notebook
Python,4577942,"AWS Lambda, Python(Boto3) & Serverless- Beginner to Advanced",https://www.udemy.com/course/aws-lambda-and-python-full-course-beginner-to-advanced/,https://img-c.udemycdn.com/course/480x270/4577942_2ba4_12.jpg,Rahul Trisal,https://img-c.udemycdn.com/user/100x100/188361630_663c_2.jpg,83,3948,$59.99,USD,9.5 total hours,4.5595236,"Beginners looking to build Serverless Apps with Lambda, Python(Boto3), AWS Bedrock , API GW (No coding experience reqd.)"
Python,4880594,Azure Databricks and Spark SQL (Python),https://www.udemy.com/course/azure-databricks-and-spark-sql-python/,https://img-c.udemycdn.com/course/480x270/4880594_c263_6.jpg,Malvik Vaghadia,https://img-c.udemycdn.com/user/100x100/56258248_ef33_3.jpg,136,20210,$59.99,USD,12.5 total hours,4.582988,Master Azure Databricks with PySpark: Your Hands-On Guide to Advanced Data Engineering and Analysis
Python,1923998,"Signal processing problems, solved in MATLAB and in Python",https://www.udemy.com/course/signal-processing/,https://img-c.udemycdn.com/course/480x270/1923998_102b_4.jpg,Mike X Cohen,https://img-c.udemycdn.com/user/100x100/37969484_bca7_9.jpg,99,17476,$74.99,USD,12.5 total hours,4.663793,Applications-oriented instruction on signal processing and digital signal processing (DSP) using MATLAB and Python codes
Python,3582994,Data Science & Machine Learning(Theory+Projects)A-Z 90 HOURS,https://www.udemy.com/course/data-science-machine-learningtheoryprojectsa-z-90-hours/,https://img-c.udemycdn.com/course/480x270/3582994_f8f8_4.jpg,AI Sciences,https://img-c.udemycdn.com/user/100x100/66408562_d7c2_5.jpg,735,7213,$64.99,USD,94 total hours,4.11,"Data Science Python-Learn Statistics for Data Science, Machine Learning for Data Science, Deep Learning for Data Science"
Python,4838980,Python Bootcamp: 30 Hours Of Step By Step Python Lessons,https://www.udemy.com/course/python_bootcamp/,https://img-c.udemycdn.com/course/480x270/4838980_6b84_3.jpg,Peter Alkema,https://img-c.udemycdn.com/user/100x100/123122712_7606_4.jpg,164,2332,$19.99,USD,30 total hours,4.07,"Learn Python Intro, Date, Time, Strings, Tuples, Arguments, Lambda, def, Compilations, Data Visualisation PLUS Projects"
Python,5368608,LangChain Mastery: Build GenAI Apps with LangChain &Pinecone,https://www.udemy.com/course/master-langchain-pinecone-openai-build-llm-applications/,https://img-c.udemycdn.com/course/480x270/5368608_9278_15.jpg,Andrei Dumitrescu,https://img-c.udemycdn.com/user/100x100/50683248_c905_15.jpg,111,19736,$59.99,USD,10.5 total hours,4.6513762,Step-by-Step Approach to LangChain and Pinecone for GenAI with LLMs. Develop Real-World LLM-Powered Apps with Python
Python,4935698,Pandas & NumPy Python Programming Language Libraries A-Z™,https://www.udemy.com/course/pandas-numpy-python-programming-language-libraries-a-ztm/,https://img-c.udemycdn.com/course/480x270/4935698_bba0.jpg,Oak Academy,https://img-c.udemycdn.com/user/100x100/63572698_2c48_7.jpg,87,225,$59.99,USD,10.5 total hours,4.715909,"NumPy & Python Pandas for Python Data Analysis, Data Science, Machine Learning, Deep Learning using Python from scratch"
Python,6196847,Python for SEO & Content Marketing,https://www.udemy.com/course/python-for-seo-and-content-automation/,https://img-c.udemycdn.com/course/480x270/6196847_722f_5.jpg,Emmanuel Dan-Awoh,https://img-c.udemycdn.com/user/100x100/146215340_79b5.jpg,31,2159,$34.99,USD,3 total hours,4.6911764,Python Scripts For SEO and Content Marketing Automation. Explore Python APIs for SEO Audits and Finding Technical Issues
Python,5432816,DSA In Python + Top 130 Leetcode Problems for MAANG,https://www.udemy.com/course/mastering-leetcode-in-python-top-100-most-asked-problems/,https://img-c.udemycdn.com/course/480x270/5432816_88f7_4.jpg,Pratik Singhal,https://img-c.udemycdn.com/user/100x100/35937998_1042_2.jpg,222,1099,$19.99,USD,32 total hours,4.74,Learn DSA in Python and solve top Leetcode problems asked in coding interviews
Python,2841064,Python Data Science with Pandas: Master 12 Advanced Projects,https://www.udemy.com/course/python-data-science-with-pandas-master-advanced-projects/,https://img-c.udemycdn.com/course/480x270/2841064_f068_3.jpg,Alexander Hagmann,https://img-c.udemycdn.com/user/100x100/43214534_b12c_3.jpg,217,13694,$74.99,USD,17.5 total hours,4.4,"Work with Pandas, SQL Databases, JSON, Web APIs and more to master your real-world Machine Learning and Finance Projects"
Python,3074016,Advanced Python Skills: become a better Python developer!,https://www.udemy.com/course/advanced-python-skills-become-a-better-python-developer/,https://img-c.udemycdn.com/course/480x270/3074016_636f.jpg,David Armendáriz,https://img-c.udemycdn.com/user/100x100/71747564_934c_4.jpg,54,2506,$64.99,USD,5.5 total hours,4.19,"In this course, you will learn a lot of built-in functionalities that are ignored and exploit all their advantages."
Python,1337374,Complete Python 3 Masterclass Journey,https://www.udemy.com/course/complete-python-3-masterclass-journey/,https://img-c.udemycdn.com/course/480x270/1337374_6ddf_2.jpg,Jose Portilla,https://img-c.udemycdn.com/user/100x100/9685726_67e7_4.jpg,108,22528,$64.99,USD,10.5 total hours,4.71,Master Python 3! Use story based learning to go from a beginner to being able to create real programs with Python!
Python,3523628,Python Programming for Beginners: The Ultimate Python Course,https://www.udemy.com/course/python-fundamentals-a-comprehensive-beginners-guide/,https://img-c.udemycdn.com/course/480x270/3523628_c3bb_6.jpg,Prof. K,https://img-c.udemycdn.com/user/100x100/5294450_dac5.jpg,24,3029,$44.99,USD,3.5 total hours,4.642857,Learn Python from Scratch: A Complete Beginner Python Course with Hands-On Coding & Real-World Projects
Python,4780328,Machine Learning Applied to Stock & Crypto Trading - Python,https://www.udemy.com/course/machine-learning-applied-to-stock-crypto-trading-python/,https://img-c.udemycdn.com/course/480x270/4780328_dc4e_6.jpg,Shaun McDonogh,https://img-c.udemycdn.com/user/100x100/1066600_2164_2.jpg,111,5368,$59.99,USD,18 total hours,4.45,"Use Unsupervised, Supervised and Reinforcement Learning techniques to gain an edge in trading Stocks, Crypto, Forex..."
Python,4066948,"Python Programming: Machine Learning, Deep Learning | Python",https://www.udemy.com/course/python-programming-machine-learning-deep-learning-python/,https://img-c.udemycdn.com/course/480x270/4066948_6223_4.jpg,Oak Academy,https://img-c.udemycdn.com/user/100x100/63572698_2c48_7.jpg,146,10350,$74.99,USD,21.5 total hours,4.52,"Python Machine Learning and Python Deep Learning with Data Analysis,  Artificial Intelligence, OOP, and Python Projects"
Python,4855912,Pandas Python Programming Language Library From Scratch A-Z™,https://www.udemy.com/course/pandas-python-programming-language-library-from-scratch-a-ztm/,https://img-c.udemycdn.com/course/480x270/4855912_d45e_7.jpg,Oak Academy,https://img-c.udemycdn.com/user/100x100/63572698_2c48_7.jpg,54,78,$59.99,USD,7.5 total hours,4.875,"Pandas mainly used for Python Data Analysis. Learn Pandas for Data Science, Machine Learning, Deep Learning using Python"
Python,1575562,Interactive Python Dashboards with Plotly and Dash,https://www.udemy.com/course/interactive-python-dashboards-with-plotly-and-dash/,https://img-c.udemycdn.com/course/480x270/1575562_f44d_2.jpg,Jose Portilla,https://img-c.udemycdn.com/user/100x100/9685726_67e7_4.jpg,69,49968,$69.99,USD,9.5 total hours,4.5373135,"Learn how to create interactive plots and intelligent dashboards with Plotly, Python, and the Dash library!"
Python,1908308,"Coding for beginners :( HTML,CSS,JavaScript,Python,C#,Ruby)",https://www.udemy.com/course/coding-for-beginners/,https://img-c.udemycdn.com/course/480x270/1908308_09de_2.jpg,Bluelime Learning Solutions,https://img-c.udemycdn.com/user/100x100/16262298_0eed_9.jpg,239,9410,$74.99,USD,22 total hours,4.46,Learn to code in Six different languages
Python,4541128,Python For Beginners: Learn Python & Practice Your Python,https://www.udemy.com/course/python-beginners-learn-practice/,https://img-c.udemycdn.com/course/480x270/4541128_bfd5_4.jpg,Peter Alkema,https://img-c.udemycdn.com/user/100x100/123122712_7606_4.jpg,129,611,$54.99,USD,15.5 total hours,4.54,"Learn Python: Statements, Functions, Operators, Classes, Inheritance, Data Handling, Libraries. PLUS: 10 Python Projects"
Python,2463192,Python Programming for Beginners in Data Science,https://www.udemy.com/course/just-enough-python/,https://img-c.udemycdn.com/course/480x270/2463192_a296.jpg,Ajay Tech,https://img-c.udemycdn.com/user/100x100/38372594_282d_2.jpg,105,122415,$49.99,USD,14 total hours,4.33,"This Python for beginners course teaches you ""just enough"" python  training online with Python 3 for Data Science"
Python,5870834,"Python Mastery: Build Web Apps, Automate Tasks & Explore AI",https://www.udemy.com/course/python-bootcamp-ai-django/,https://img-c.udemycdn.com/course/480x270/5870834_e955.jpg,"Paulo Dichone | Software Engineer, AWS Cloud Practitioner & Instructor",https://img-c.udemycdn.com/user/100x100/9230936_41ae_12.jpg,137,199,$44.99,USD,13 total hours,4.818182,"Master Python with real-world projects in web development, automation, and AI. Start your coding journey today!"
Python,4903290,Statistics For Data Science and Machine Learning with Python,https://www.udemy.com/course/python-statistical-methods-machine-learning-data-science/,https://img-c.udemycdn.com/course/480x270/4903290_b2df.jpg,Taher Assaf,https://img-c.udemycdn.com/user/100x100/27353000_f607.jpg,74,2146,$49.99,USD,7.5 total hours,4.7727275,Practical Statistics with Python for Data Science & Machine Learning Statistical Modeling Using Sci-kit Learn and Scipy
Python,5771246,Learn Python in One Hour - Complete Introduction to Basics,https://www.udemy.com/course/python-in-one-hour/,https://img-c.udemycdn.com/course/480x270/5771246_1e30_4.jpg,Prof. M. Higazi,https://img-c.udemycdn.com/user/100x100/255936238_b9d2_2.jpg,19,2126,$19.99,USD,1 total hour,4.478261,Python Mastery with Personalized AI Guidance: Empowering Self-Directed Learning in Python Fundamentals with ChatGPT
Python,4066954,Data Visualization with Python Masterclass | Python A-Z,https://www.udemy.com/course/data-visualization-with-python-masterclass-python-a-z/,https://img-c.udemycdn.com/course/480x270/4066954_1852_5.jpg,Oak Academy,https://img-c.udemycdn.com/user/100x100/63572698_2c48_7.jpg,144,2813,$74.99,USD,20.5 total hours,4.75,"Python Data visualization: Python data analysis and visualization, Machine Learning, Deep Learning, Pandas, Matplotlib"
Python,2567312,Time Series Analysis in Python,https://www.udemy.com/course/time-series-analysis-in-python/,https://img-c.udemycdn.com/course/480x270/2567312_5979.jpg,365 Careers,https://img-c.udemycdn.com/user/100x100/8280056_7887_3.jpg,97,18411,$74.99,USD,7.5 total hours,4.32,"Time Series Analysis in Python: Theory, Modeling: AR to SARIMAX, Vector Models, GARCH, Auto ARIMA, Forecasting"
Python,2373842,Complete Tensorflow 2 and Keras Deep Learning Bootcamp,https://www.udemy.com/course/complete-tensorflow-2-and-keras-deep-learning-bootcamp/,https://img-c.udemycdn.com/course/480x270/2373842_a332_2.jpg,Jose Portilla,https://img-c.udemycdn.com/user/100x100/9685726_67e7_4.jpg,116,53868,$74.99,USD,19 total hours,4.6609197,Learn to use Python for Deep Learning with Google's latest Tensorflow 2 library and Keras!
Python,3708514,Learn Python By Doing: 25 Real World Projects Masterclass,https://www.udemy.com/course/artificial-intelligence-case-study/,https://img-c.udemycdn.com/course/480x270/3708514_c414_4.jpg,"Pianalytix • 75,000+ Students Worldwide",https://img-c.udemycdn.com/user/100x100/132029120_7604.jpg,224,1592,$19.99,USD,43 total hours,4.693182,"Go From Beginner To Expert In Python Web Development: Develop Real Django Applications with SQLite, Tkinter, Opencv"
Python,4408810,Python Projects: Python & Data Science with Python Projects,https://www.udemy.com/course/python-projects-python-data-science-with-python-projects/,https://img-c.udemycdn.com/course/480x270/4408810_a7e0_5.jpg,Oak Academy,https://img-c.udemycdn.com/user/100x100/63572698_2c48_7.jpg,87,357,$59.99,USD,12.5 total hours,4.72,"Python Marathon and Data Science with NumPy, Pandas, Matplotlib, Machine Learning, Deep Learning, and Python Project"
Python,2512570,Econometrics and Statistics for Business in R & Python,https://www.udemy.com/course/econometrics-for-business/,https://img-c.udemycdn.com/course/480x270/2512570_5693_14.jpg,Diogo Alves de Resende,https://img-c.udemycdn.com/user/100x100/29604514_1fa6_3.jpg,147,5998,$74.99,USD,11 total hours,4.34,Learn Causal Inference & Statistical Modeling to solve finance and marketing business problems in Python and R
Python,4136098,Playwright with Python for Web Automation Testing + Visual,https://www.udemy.com/course/playwright-with-python-for-web-automation-testing/,https://img-c.udemycdn.com/course/480x270/4136098_3f03_7.jpg,Symon Storozhenko,https://img-c.udemycdn.com/user/100x100/11546302_4e17_3.jpg,120,5960,$59.99,USD,7.5 total hours,4.2897196,"Create a scalable Pytest framework from scratch with Visual Testing (free), Parallel execution, Reports, CI/CD and more"
Java,533682,Java Masterclass 2025: 130+ Hours of Expert Lessons,https://www.udemy.com/course/java-the-complete-java-developer-course/,https://img-c.udemycdn.com/course/480x270/533682_c10c_4.jpg,Tim Buchalka,https://img-c.udemycdn.com/user/100x100/599932_71aa_5.jpg,736,901019,$74.99,USD,135.5 total hours,4.611453,"Gain real-world experience with OOP, coding exercises, and problem-solving for job-ready Java development skills"
Java,6211415,60 Days of Java : The Complete Java Masterclass,https://www.udemy.com/course/javamasterclass/,https://img-c.udemycdn.com/course/480x270/6211415_d24a_2.jpg,Denis Panjuta,https://img-c.udemycdn.com/user/100x100/4573650_9792_2.jpg,726,3104,$44.99,USD,58 total hours,4.6348686,"Master Java by building real-world projects. Learn JavaFX, Spring Boot, REST APIs, and more!"
Java,2462140,Learn JAVA Programming - Beginner to Master,https://www.udemy.com/course/java-se-programming/,https://img-c.udemycdn.com/course/480x270/2462140_b27f_2.jpg,Abdul Bari,https://img-c.udemycdn.com/user/100x100/27878376_ce40_3.jpg,333,112171,$79.99,USD,61.5 total hours,4.593366,Deep Dive in Core Java programming -Standard Edition. A Practical approach to learn Java. Become a Java Expert
Java,1535678,Java Programming for Complete Beginners,https://www.udemy.com/course/java-programming-tutorial-for-beginners/,https://img-c.udemycdn.com/course/480x270/1535678_0ce9_7.jpg,in28Minutes Official,https://img-c.udemycdn.com/user/100x100/13363166_a747.jpg,524,287878,$119.99,USD,42 total hours,4.578984,Java Programming for Beginners to Java Object Oriented Programming. Core Java + REST API with Spring Boot. Java 8 to 16.
Java,5196034,Java Programming: A Comprehensive Bootcamp from Zero to Hero,https://www.udemy.com/course/java-programming-a-comprehensive-bootcamp-from-zero-to-hero/,https://img-c.udemycdn.com/course/480x270/5196034_e1f9_2.jpg,Eazy Bytes,https://img-c.udemycdn.com/user/100x100/12295496_e492_5.jpg,533,9541,$54.99,USD,66.5 total hours,4.491127,"Become a Java developer - Core Java, Functional Programming, Lambdas, Streams, Collections, Covers upto Java 23"
Java,3740582,Java Bootcamp: Learn Java with 100+ Java Projects,https://www.udemy.com/course/the-complete-java-development-bootcamp/,https://img-c.udemycdn.com/course/480x270/3740582_cc2c_8.jpg,Rayan Slim,https://img-c.udemycdn.com/user/100x100/23181556_6c36_6.jpg,433,63857,$74.99,USD,29.5 total hours,4.65019,"Master Core Java: OOP, Collections, Lambda, Streams, Threads & Real-World Projects"
Java,1993718,FULL STACK JAVA DEV: JAVA + JSP + SPRING + BOOT + JS + REACT,https://www.udemy.com/course/full-stack-java-developer-java/,https://img-c.udemycdn.com/course/480x270/1993718_b47a_3.jpg,StudyEasy Organization,https://img-c.udemycdn.com/user/100x100/15843944_2e5c_7.jpg,716,68390,$74.99,USD,84.5 total hours,4.3656583,"Full Stack Java, JSP, Hibernate, Spring, Web-services/RestFul  API, Spring boot, JavaScript, React, FREE 6-month IDE."
